href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age,new_native_language
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1306,french37,male,france,french,"['german', '']","['42,', 'male', '']",14.0,naturalistic,['usa'],2.0,42.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1427,french39,male,france,french,"['spanish', '']","['28,', 'male', '']",13.0,academic,[''],0.0,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1429,french40,female,france,french,['none'],"['44,', 'female', '']",13.5,academic,['uk'],1.0,44.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1474,french41,male,andorra,french,"['dutch', 'german', '']","['24,', 'male', '']",12.0,academic,[''],0.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1509,french42,female,democratic republic of congo,french,"['lingala', 'swahili', 'kikongo', 'tshiluba', '']","['22,', 'female', '']",20.0,academic,['usa'],2.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1535,french43,male,france,french,"['italian', 'spanish', '']","['22,', 'male', '']",11.0,academic,['scotland'],0.2,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1545,french44,female,switzerland,french,"['german', 'spanish', '']","['20,', 'female', '']",12.0,academic,[''],0.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1643,french46,male,france,french,"['japanese', '']","['22,', 'male', '']",10.0,academic,[''],0.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1729,french49,male,france,french,['none'],"['39,', 'male', '']",12.0,academic,"['uk,', 'usa,', 'new', 'zealand']",1.0,39.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1765,french51,male,belgium,french,"['german', '']","['18,', 'male', '']",5.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1830,french53,female,france,french,"['spanish', '']","['19,', 'female', '']",10.0,academic,['usa'],0.3,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1846,french54,female,france,french,"['spanish', 'russian', '']","['25,', 'female', '']",8.0,academic,['usa'],7.5,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1931,french57,male,senegal,french,"['wolof', 'pulaar', '']","['23,', 'male', '']",12.0,academic,['usa'],4.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1937,french58,female,cameroon,french,"['bassa', 'german', 'spanish', 'lingala', 'creole', '']","['25,', 'female', '']",18.0,academic,['usa'],8.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1938,french59,female,france,french,['none'],"['20,', 'female', '']",5.0,academic,['usa'],2.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1945,french60,female,france,french,"['spanish', '']","['20,', 'female', '']",11.0,academic,['usa'],0.8,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1998,french61,female,pakistan,french,"['urdu', 'hindi', 'punjabi', 'german', 'arabic', '']","['41,', 'female', '']",10.0,academic,['usa'],3.0,41.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2030,french62,female,france,french,"['bambara', 'songhay', '']","['21,', 'female', '']",20.0,naturalistic,['usa'],1.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2394,french64,female,ivory coast,french,"['baoule', '']","['31,', 'female', '']",18.0,naturalistic,['usa'],2.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2464,french65,female,togo,french,"['ewe', '']","['24,', 'female', '']",19.0,academic,['usq'],4.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2536,french68,female,france,french,['none'],"['18,', 'female', '']",8.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2537,french69,female,france,french,"['spanish', '']","['18,', 'female', '']",8.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2725,french70,female,zimbabwe,french,"['swahili', 'lingala', '']","['19,', 'female', '']",13.0,academic,['usa'],1.0,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2740,french71,female,democratic republic of congo,french,['none'],"['18,', 'female', '']",9.0,academic,['usa'],8.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2754,french72,female,cameroon,french,['none'],"['26,', 'female', '']",25.0,academic,['usa'],0.4,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2814,french80,female,ivory coast,french,"['spanish', 'bambara', '']","['19,', 'female', '']",7.0,academic,['usa'],1.5,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=323,spanish1,male,venezuela,spanish,['none'],"['24,', 'male', '']",17.0,academic,['usa'],0.3,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=334,spanish2,male,venezuela,spanish,"['german', '']","['20,', 'male', '']",12.0,academic,['usa'],0.5,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=344,spanish3,female,colombia,spanish,['none'],"['17,', 'female', '']",16.0,academic,['usa'],0.1,17.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=345,spanish4,female,el salvador,spanish,['none'],"['21,', 'female', '']",17.0,academic,['usa'],4.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=347,spanish6,male,peru,spanish,['none'],"['20,', 'male', '']",19.0,academic,['usa'],1.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=348,spanish7,female,colombia,spanish,"['arabic', 'french', 'german', 'swedish', 'esperanto', '']","['21,', 'female', '']",20.0,academic,['usa'],0.4,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=349,spanish8,male,el salvador,spanish,['none'],"['21,', 'male', '']",12.0,academic,['usa'],0.5,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=350,spanish9,male,venezuela,spanish,['none'],"['20,', 'male', '']",17.0,academic,"['usa,trinidad']",0.4,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=324,spanish10,male,el salvador,spanish,['none'],"['48,', 'male', '']",47.0,academic,['usa'],10.0,48.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=325,spanish11,female,peru,spanish,['none'],"['49,', 'female', '']",28.0,academic,['usa'],9.0,49.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=326,spanish12,male,spain,spanish,"['french', '']","['25,', 'male', '']",8.0,academic,['usa'],5.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=327,spanish13,female,colombia,spanish,['none'],"['29,', 'female', '']",11.0,academic,['usa'],1.2,29.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=328,spanish14,female,colombia,spanish,['none'],"['34,', 'female', '']",15.0,academic,['usa'],1.0,34.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=331,spanish17,female,mexico,spanish,['none'],"['22,', 'female', '']",9.0,academic,['usa'],10.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=332,spanish18,male,bolivia,spanish,['none'],"['22,', 'male', '']",17.0,academic,['usa'],2.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=333,spanish19,female,cuba,spanish,['none'],"['25,', 'female', '']",17.0,academic,['usa'],5.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=336,spanish21,male,chile,spanish,['none'],"['25,', 'male', '']",18.0,naturalistic,[''],0.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=337,spanish22,female,spain,spanish,"['german', '']","['32,', 'female', '']",11.0,academic,['usa'],0.8,32.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=338,spanish23,male,chile,spanish,"['swedish', 'italian', '']","['22,', 'male', '']",7.0,academic,['usa'],0.1,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=339,spanish24,male,mexico,spanish,"['french', '']","['27,', 'male', '']",5.0,academic,['usa'],1.8,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=340,spanish25,male,costa rica,spanish,"['italian', 'french', '']","['26,', 'male', '']",21.0,academic,['usa'],5.0,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=341,spanish26,male,spain,spanish,"['french', 'german', 'swedish', 'esperanto', '']","['18,', 'male', '']",6.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=342,spanish27,male,spain,spanish,['none'],"['34,', 'male', '']",14.0,academic,['ireland'],0.1,34.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=343,spanish28,female,el salvador,spanish,['none'],"['20,', 'female', '']",18.0,academic,['usa'],2.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=410,spanish29,male,venezuela,spanish,"['french', '']","['18,', 'male', '']",10.0,academic,['canada'],0.5,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=441,spanish30,male,argentina,spanish,"['french', 'portuguese', 'italian', '']","['18,', 'male', '']",5.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=449,spanish31,female,ecuador,spanish,['none'],"['31,', 'female', '']",7.0,academic,['usa'],7.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=450,spanish32,male,bolivia,spanish,"['portuguese', '']","['26,', 'male', '']",22.0,academic,['usa'],4.0,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=467,spanish33,male,venezuela,spanish,['none'],"['18,', 'male', '']",15.0,academic,['usa'],3.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=476,spanish34,male,spain,spanish,"['german', '']","['28,', 'male', '']",11.0,academic,['uk'],0.75,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=479,spanish35,male,mexico,spanish,"['italian', '']","['28,', 'male', '']",17.0,academic,['usa'],4.25,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=499,spanish36,male,uruguay,spanish,['none'],"['27,', 'male', '']",25.0,academic,[''],0.0,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=614,spanish39,male,spain,spanish,['none'],"['20,', 'male', '']",3.0,academic,[''],0.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=644,spanish40,male,costa rica,spanish,"['italian', '']","['20,', 'male', '']",6.0,academic,[''],0.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=715,spanish45,female,dominican republic,spanish,['none'],"['47,', 'female', '']",12.0,academic,['usa'],2.0,47.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=717,spanish46,male,dominican republic,spanish,"['french', '']","['33,', 'male', '']",14.0,academic,['usa'],10.0,33.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=718,spanish47,female,dominican republic,spanish,"['french', '']","['25,', 'female', '']",12.0,academic,['usa'],2.5,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=731,spanish48,male,spain,spanish,['none'],"['21,', 'male', '']",6.0,academic,[''],0.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=732,spanish49,male,argentina,spanish,"['japanese', '']","['31,', 'male', '']",6.0,academic,[''],0.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=752,spanish50,male,dominican republic,spanish,['none'],"['27,', 'male', '']",15.0,academic,['usa'],0.25,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=777,spanish52,female,colombia,spanish,"['french', 'italian', '']","['29,', 'female', '']",21.0,academic,['usa'],3.0,29.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=797,spanish53,male,colombia,spanish,"['portuguese', '']","['33,', 'male', '']",6.0,academic,['usa'],1.2,33.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=800,spanish54,male,chile,spanish,['none'],"['25,', 'male', '']",18.0,academic,['usa'],1.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=810,spanish55,male,argentina,spanish,['none'],"['36,', 'male', '']",9.0,academic,['usa'],3.2,36.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=838,spanish56,male,mexico,spanish,"['german', 'french', 'chinese', '']","['22,', 'male', '']",8.0,academic,[''],0.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=886,spanish57,male,uruguay,spanish,"['italian', '']","['33,', 'male', '']",11.0,academic,"['ireland,', 'usa']",6.0,33.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=906,spanish58,male,colombia,spanish,['none'],"['31,', 'male', '']",18.0,academic,['usa'],2.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=915,spanish60,female,dominican republic,spanish,"['french', '']","['18,', 'female', '']",9.0,naturalistic,['usa'],10.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=959,spanish63,female,spain,spanish,"['catalan', 'italian', 'german', '']","['32,', 'female', '']",10.0,academic,"['uk,', 'usa']",4.0,32.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=962,spanish64,male,colombia,spanish,['none'],"['28,', 'male', '']",12.0,academic,[''],0.0,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1111,spanish67,female,colombia,spanish,"['french', '']","['48,', 'female', '']",14.0,academic,['usa'],4.0,48.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1227,spanish68,male,chile,spanish,"['german', '']","['27,', 'male', '']",14.0,academic,['australia'],0.8,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1229,spanish69,female,venezuela,spanish,"['french', '']","['20,', 'female', '']",7.0,naturalistic,['usa'],10.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1230,spanish70,female,colombia,spanish,"['french', '']","['30,', 'female', '']",10.0,academic,['usa'],1.5,30.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1231,spanish71,male,argentina,spanish,"['swedish', 'italian', '']","['24,', 'male', '']",6.0,academic,[''],0.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1240,spanish73,male,venezuela,spanish,['none'],"['19,', 'male', '']",15.0,academic,['uk'],0.1,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1249,spanish74,male,spain,spanish,['none'],"['44,', 'male', '']",14.0,academic,[''],0.0,44.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1273,spanish75,female,peru,spanish,"['french', 'dutch', '']","['28,', 'female', '']",5.0,academic,['usa'],8.0,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1290,spanish76,male,bolivia,spanish,"['french', 'italian', '']","['27,', 'male', '']",10.0,academic,['uk'],4.0,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1301,spanish77,male,mexico,spanish,['none'],"['45,', 'male', '']",13.0,academic,['usa'],2.0,45.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1347,spanish81,female,puerto rico,spanish,['none'],"['63,', 'female', '']",7.0,academic,['usa'],2.5,63.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1397,spanish83,male,bolivia,spanish,"['italian', '']","['48,', 'male', '']",14.0,academic,['usa'],1.4,48.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1398,spanish84,female,argentina,spanish,['none'],"['19,', 'female', '']",4.0,academic,['usa'],0.2,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1399,spanish85,female,argentina,spanish,"['french', '']","['44,', 'female', '']",6.0,academic,[''],0.0,44.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1400,spanish86,male,argentina,spanish,"['french', '']","['23,', 'male', '']",4.0,academic,[''],0.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1401,spanish87,male,bolivia,spanish,['none'],"['55,', 'male', '']",9.0,academic,"['usa,', 'ireland']",2.2,55.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1425,spanish89,male,mexico,spanish,['none'],"['22,', 'male', '']",13.0,academic,['usa'],9.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1431,spanish90,female,venezuela,spanish,"['italian', '']","['23,', 'female', '']",3.0,naturalistic,['usa'],2.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1433,spanish91,female,venezuela,spanish,"['french', '']","['20,', 'female', '']",7.0,naturalistic,['usa'],10.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1444,spanish95,female,mexico,spanish,['none'],"['31,', 'female', '']",21.0,naturalistic,['usa'],10.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1449,spanish96,female,peru,spanish,"['portuguese', 'french', 'italian', 'quechua', '']","['29,', 'female', '']",12.0,academic,['usa'],4.25,29.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1451,spanish98,male,mexico,spanish,['none'],"['34,', 'male', '']",29.0,naturalistic,['usa'],5.0,34.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1506,spanish99,female,peru,spanish,['none'],"['20,', 'female', '']",4.0,academic,['usa'],1.5,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1508,spanish100,female,peru,spanish,"['arabic', '']","['30,', 'female', '']",26.0,academic,['usa'],8.0,30.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1575,spanish102,male,bolivia,spanish,"['quechua', '']","['31,', 'male', '']",26.0,academic,['usa'],9.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1600,spanish104,female,el salvador,spanish,['none'],"['28,', 'female', '']",20.0,naturalistic,['usa'],8.0,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1621,spanish106,male,peru,spanish,['none'],"['21,', 'male', '']",5.0,academic,['usa'],10.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1660,spanish109,male,venezuela,spanish,"['french', 'portuguese', '']","['21,', 'male', '']",16.0,academic,[''],0.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1680,spanish110,male,venezuela,spanish,"['german', 'japanese', '']","['20,', 'male', '']",18.0,academic,[''],0.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1732,spanish114,female,spain,spanish,"['catalan', '']","['22,', 'female', '']",8.0,naturalistic,['uk'],0.25,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1747,spanish116,male,colombia,spanish,"['french', '']","['37,', 'male', '']",6.0,academic,['usa'],3.0,37.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1826,spanish121,male,el salvador,spanish,['none'],"['34,', 'male', '']",21.0,academic,['usa'],10.0,34.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1860,spanish127,male,el salvador,spanish,"['italian', '']","['34,', 'male', '']",19.0,academic,['usa'],7.0,34.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1891,spanish130,male,ecuador,spanish,"['french', '']","['27,', 'male', '']",21.0,naturalistic,['usa'],1.0,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1979,spanish137,female,el salvador,spanish,['none'],"['24,', 'female', '']",21.0,academic,['usa'],4.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1980,spanish138,female,el salvador,spanish,['none'],"['24,', 'female', '']",16.0,academic,['usa'],8.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1985,spanish140,female,bolivia,spanish,"['quechua', '']","['37,', 'female', '']",31.0,academic,['usa'],6.0,37.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2051,spanish144,female,mexico,spanish,['none'],"['33,', 'female', '']",23.0,naturalistic,['usa'],10.0,33.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2057,spanish146,male,mexico,spanish,['none'],"['25,', 'male', '']",18.0,naturalistic,['usa'],7.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2078,spanish147,male,nicaragua,spanish,"['miskito', '']","['26,', 'male', '']",15.0,academic,[''],0.0,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2079,spanish148,male,honduras,spanish,['none'],"['19,', 'male', '']",11.0,academic,[''],0.0,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2091,spanish149,male,nicaragua,spanish,"['miskito', '']","['23,', 'male', '']",22.0,naturalistic,[''],0.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2094,spanish150,male,nicaragua,spanish,['none'],"['18,', 'male', '']",13.0,academic,[''],0.0,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2096,spanish151,female,nicaragua,spanish,"['miskito', '']","['58,', 'female', '']",50.0,naturalistic,[''],0.0,58.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2118,spanish153,male,colombia,spanish,"['portuguese', '']","['21,', 'male', '']",10.0,naturalistic,['usa'],6.0,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2127,spanish154,male,uruguay,spanish,"['portuguese', '']","['30,', 'male', '']",4.0,academic,['usa'],1.5,30.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2150,spanish160,male,colombia,spanish,['none'],"['20,', 'male', '']",7.0,academic,['usa'],9.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2169,spanish162,male,mexico,spanish,['none'],"['28,', 'male', '']",5.0,naturalistic,"['usa,', 'uk']",5.0,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2212,spanish163,male,paraguay,spanish,['none'],"['25,', 'male', '']",15.0,academic,['usa'],5.0,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2238,spanish166,female,dominican republic,spanish,['none'],"['26,', 'female', '']",11.0,academic,['usa'],5.0,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2240,spanish168,male,colombia,spanish,['none'],"['28,', 'male', '']",4.0,academic,['usa'],0.4,28.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2260,spanish171,female,ecuador,spanish,['none'],"['23,', 'female', '']",8.0,academic,['usa'],10.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2288,spanish173,female,ecuador,spanish,['none'],"['31,', 'female', '']",24.0,academic,['usa'],1.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2298,spanish174,female,venezuela,spanish,['none'],"['26,', 'female', '']",7.0,academic,['usa'],5.0,26.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2300,spanish175,female,puerto rico,spanish,"['portuguese', '']","['20,', 'female', '']",12.0,academic,['usa'],2.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2393,spanish187,female,puerto rico,spanish,"['portuguese', '']","['32,', 'female', '']",6.0,academic,['usa'],8.0,32.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2401,spanish190,male,colombia,spanish,"['french', '']","['41,', 'male', '']",6.0,academic,['usa'],7.0,41.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2434,spanish191,female,colombia,spanish,['none'],"['38,', 'female', '']",12.0,academic,['usa'],2.0,38.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2466,spanish192,male,argentina,spanish,"['french', 'german', '']","['40,', 'male', '']",10.0,academic,['uk'],1.0,40.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2471,spanish194,male,bolivia,spanish,['none'],"['27,', 'male', '']",18.0,naturalistic,['usa'],9.0,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2491,spanish197,female,spain,spanish,"['french', '']","['20,', 'female', '']",3.0,academic,['usa'],0.3,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2507,spanish199,male,puerto rico,spanish,"['portuguese', 'french', '']","['18,', 'male', '']",2.0,academic,['usa'],0.3,18.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2586,spanish201,male,mexico,spanish,['none'],"['25,', 'male', '']",18.0,naturalistic,['usa'],5.7,25.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2602,spanish204,male,spain,spanish,"['french', '']","['21,', 'male', '']",8.0,academic,['usa'],0.8,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2614,spanish205,male,colombia,spanish,"['french', '']","['29,', 'male', '']",7.0,academic,['canada'],0.3,29.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2615,spanish206,female,chile,spanish,['none'],"['21,', 'female', '']",4.0,academic,"['usa,', 'uk']",0.4,21.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2684,spanish207,female,peru,spanish,['none'],"['39,', 'female', '']",12.0,academic,['usa'],0.3,39.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2760,spanish211,female,bolivia,spanish,['none'],"['19,', 'female', '']",16.0,academic,['usa'],3.0,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2769,spanish213,male,ecuador,spanish,['none'],"['22,', 'male', '']",13.0,naturalistic,['usa'],9.0,22.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2791,spanish215,female,bolivia,spanish,['none'],"['24,', 'female', '']",13.0,academic,['usa'],10.0,24.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2801,spanish216,female,venezuela,spanish,['none'],"['43,', 'female', '']",42.0,academic,['usa'],5.0,43.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2827,spanish217,female,colombia,spanish,"['french', '']","['19,', 'female', '']",7.0,academic,['usa'],4.5,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2829,spanish218,female,honduras,spanish,['none'],"['19,', 'female', '']",8.0,academic,['usa'],5.3,19.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=6,amharic1,female,ethiopia,amharic,['none'],"['20,', 'female', '']",5.0,academic,['usa'],2.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=7,amharic2,male,ethiopia,amharic,"['gamugna', '']","['23,', 'male', '']",7.0,academic,['usa'],2.0,23.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=8,amharic3,male,ethiopia,amharic,"['oromo', '']","['27,', 'male', '']",8.0,academic,['usa'],4.0,27.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=9,amharic4,male,ethiopia,amharic,['none'],"['20,', 'male', '']",7.0,academic,['usa'],2.0,20.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=10,amharic5,male,ethiopia,amharic,"['russian', '']","['31,', 'male', '']",7.0,academic,['usa'],3.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=985,amharic6,female,ethiopia,amharic,"['tigrigna', '']","['31,', 'female', '']",4.0,academic,['usa'],1.0,31.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=989,amharic7,male,ethiopia,amharic,"['kiswahili', '']","['38,', 'male', '']",13.0,academic,"['kenya,', 'usa']",10.0,38.0,other
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=991,amharic9,male,ethiopia,amharic,"['arabic', '']","['40,', 'male', '']",12.0,academic,"['kenya,', 'usa']",7.0,40.0,other
